image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
1150_妳們感情真好.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.2001, 0.2001, 0.2001]","['122358.mp3', '044848.mp3', '027455.mp3']","[0.0534, 0.069, 0.0691]"
295_我家裡有.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1773, 0.1742, 0.1693]","['096403.mp3', '057665.mp3', '059709.mp3']","[0.03, 0.043, 0.043]"
1129_騙人.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1943, 0.1815, 0.1756]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.043, 0.0504, 0.0527]"
253_因為我也有點在意.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1735, 0.1735, 0.1735]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0526, 0.0574, 0.0576]"
202_那我也要.jpg,"['055288.mp3', '064366.mp3', '013927.mp3']","[0.1965, 0.1956, 0.1947]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0529, 0.0583, 0.0631]"
462_oblivionis.jpg,"['058221.mp3', '046732.mp3', '038955.mp3']","[0.199, 0.1984, 0.1969]","['122358.mp3', '110447.mp3', '129398.mp3']","[0.0654, 0.075, 0.0809]"
1256_這是什麼意思.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.1693, 0.1679, 0.151]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0299, 0.0377, 0.047]"
227_我是因為要利用她才表現得很溫柔.jpg,"['013927.mp3', '064366.mp3', '129391.mp3']","[0.2067, 0.2057, 0.2054]","['096403.mp3', '096718.mp3', '049029.mp3']","[0.0452, 0.0564, 0.0712]"
351_就說我不用了啦.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1655, 0.164, 0.1577]","['122358.mp3', '096403.mp3', '056520.mp3']","[0.0248, 0.0269, 0.0315]"
64_謝謝妳.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1774, 0.1774, 0.1774]","['122358.mp3', '096403.mp3', '124409.mp3']","[0.0558, 0.0599, 0.063]"
984_怎麼可能會不知道.jpg,"['087322.mp3', '058221.mp3', '055293.mp3']","[0.1755, 0.1709, 0.1704]","['122358.mp3', '060144.mp3', '110447.mp3']","[0.0496, 0.0562, 0.0573]"
699_不是只顧著做自己想做的事情.jpg,"['113271.mp3', '140872.mp3', '087322.mp3']","[0.1825, 0.181, 0.1746]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.058, 0.058, 0.0663]"
44_我都說了討厭了吧.jpg,"['087322.mp3', '054236.mp3', '027552.mp3']","[0.2196, 0.2113, 0.2096]","['080753.mp3', '115267.mp3', '080755.mp3']","[0.0612, 0.0624, 0.0631]"
217_就表示不需要這傢伙了吧.jpg,"['087322.mp3', '087324.mp3', '055288.mp3']","[0.1924, 0.1866, 0.1855]","['122358.mp3', '096403.mp3', '062529.mp3']","[0.0525, 0.061, 0.0623]"
261_求求妳.jpg,"['087322.mp3', '013927.mp3', '027552.mp3']","[0.2163, 0.2161, 0.2153]","['004079.mp3', '122358.mp3', '029351.mp3']","[0.0598, 0.0625, 0.0636]"
1156_對不起.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1903, 0.1866, 0.1866]","['118505.mp3', '049029.mp3', '034257.mp3']","[0.0627, 0.0641, 0.0668]"
747_已經不會有事了.jpg,"['074386.mp3', '142579.mp3', '064366.mp3']","[0.2038, 0.1939, 0.1926]","['096403.mp3', '124409.mp3', '122358.mp3']","[0.0498, 0.0655, 0.0677]"
139_真是遺憾.jpg,"['055288.mp3', '055285.mp3', '027547.mp3']","[0.2082, 0.2069, 0.2069]","['096403.mp3', '096718.mp3', '118505.mp3']","[0.0187, 0.0452, 0.0501]"
840_妳今天還是先睡吧.jpg,"['078845.mp3', '084154.mp3', '140872.mp3']","[0.1776, 0.1771, 0.1741]","['110447.mp3', '107951.mp3', '004079.mp3']","[0.0488, 0.0498, 0.0507]"
734_妳真的覺得這樣子好嗎.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1657, 0.1657, 0.1657]","['148082.mp3', '074374.mp3', '135091.mp3']","[0.0592, 0.0625, 0.0626]"
528_長大後我要成為偶像.jpg,"['113271.mp3', '142551.mp3', '142579.mp3']","[0.2439, 0.2282, 0.2247]","['107951.mp3', '118505.mp3', '033068.mp3']","[0.0631, 0.0687, 0.0717]"
"994_不行,妳不可以走.jpg","['040984.mp3', '039530.mp3', '099371.mp3']","[0.1932, 0.1884, 0.1882]","['118505.mp3', '024700.mp3', '059709.mp3']","[0.0772, 0.0815, 0.0847]"
186_那傢伙不會回來了.jpg,"['087322.mp3', '013927.mp3', '087324.mp3']","[0.199, 0.189, 0.1885]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0498, 0.0586, 0.0624]"
293_等一下再來聽聽看吧.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1737, 0.1643, 0.1615]","['096403.mp3', '068600.mp3', '110447.mp3']","[0.0351, 0.0352, 0.041]"
757_我們先邊拍影片邊聊好了.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.1901, 0.1846, 0.1846]","['034257.mp3', '096403.mp3', '059709.mp3']","[0.0544, 0.0561, 0.0567]"
263_我有哪裡有誤會了.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.1672, 0.1617, 0.1545]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0293, 0.0338, 0.0421]"
174_妳有好好看訊息嗎.jpg,"['087322.mp3', '129391.mp3', '013927.mp3']","[0.1755, 0.1735, 0.1734]","['122358.mp3', '110447.mp3', '115267.mp3']","[0.0424, 0.048, 0.0497]"
902_結果反而適得其反了呢.jpg,"['140872.mp3', '014738.mp3', '058221.mp3']","[0.1777, 0.1775, 0.1765]","['110447.mp3', '062529.mp3', '004079.mp3']","[0.0566, 0.0591, 0.0598]"
36_立希看手機.jpg,"['087322.mp3', '058221.mp3', '070426.mp3']","[0.1573, 0.1563, 0.1555]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0331, 0.0384, 0.0483]"
80_好硬派.jpg,"['009560.mp3', '055288.mp3', '087323.mp3']","[0.2329, 0.2169, 0.2047]","['096403.mp3', '096718.mp3', '115699.mp3']","[0.046, 0.052, 0.0621]"
240_沒有不可能.jpg,"['087322.mp3', '013927.mp3', '054236.mp3']","[0.1913, 0.1885, 0.1853]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.041, 0.0518, 0.0538]"
226_不行了.jpg,"['087322.mp3', '087324.mp3', '054236.mp3']","[0.1814, 0.1738, 0.1737]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0292, 0.0419, 0.0457]"
839_妳不是很開心地對我笑了嗎.jpg,"['087322.mp3', '027552.mp3', '058221.mp3']","[0.204, 0.1953, 0.1943]","['107951.mp3', '062529.mp3', '080753.mp3']","[0.0543, 0.0611, 0.0618]"
667_我的話還沒有說完.jpg,"['087322.mp3', '014738.mp3', '058221.mp3']","[0.1644, 0.164, 0.1613]","['110447.mp3', '122358.mp3', '062529.mp3']","[0.0489, 0.0528, 0.0541]"
1174_我知道.jpg,"['055288.mp3', '021707.mp3', '087324.mp3']","[0.1806, 0.18, 0.1789]","['107951.mp3', '018032.mp3', '062529.mp3']","[0.0611, 0.0618, 0.0619]"
1259_那妳自己呢.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1814, 0.1619, 0.1614]","['049029.mp3', '096403.mp3', '110447.mp3']","[0.043, 0.0594, 0.0618]"
89_我要.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1919, 0.1914, 0.1914]","['122358.mp3', '003896.mp3', '115267.mp3']","[0.0573, 0.0595, 0.0608]"
987_妳都說交給妳了.jpg,"['055288.mp3', '009560.mp3', '140872.mp3']","[0.2125, 0.2089, 0.2026]","['118505.mp3', '044848.mp3', '003778.mp3']","[0.0633, 0.0639, 0.0656]"
817_不會有事的.jpg,"['043018.mp3', '112584.mp3', '074386.mp3']","[0.1379, 0.1359, 0.132]","['057665.mp3', '059709.mp3', '108867.mp3']","[0.0358, 0.0358, 0.0405]"
514_你根本不曉得豐川家有多可怕.jpg,"['140872.mp3', '112199.mp3', '096399.mp3']","[0.2105, 0.1975, 0.193]","['038783.mp3', '038775.mp3', '091184.mp3']","[0.0608, 0.0608, 0.0614]"
4_妳誤會了.jpg,"['142579.mp3', '087324.mp3', '027547.mp3']","[0.1769, 0.1762, 0.174]","['044848.mp3', '057665.mp3', '059709.mp3']","[0.0608, 0.0613, 0.0613]"
464_不必顧慮我.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1822, 0.1772, 0.1727]","['110447.mp3', '122358.mp3', '068541.mp3']","[0.0348, 0.0436, 0.0497]"
690_這種狀況不會持續太久.jpg,"['087324.mp3', '055288.mp3', '013927.mp3']","[0.2296, 0.2289, 0.228]","['096403.mp3', '096718.mp3', '003778.mp3']","[0.0555, 0.0784, 0.0842]"
409_妳一定是會被慫恿買水晶的那種人吧.jpg,"['140872.mp3', '087322.mp3', '070426.mp3']","[0.1976, 0.1938, 0.1918]","['122358.mp3', '110447.mp3', '072290.mp3']","[0.0655, 0.0658, 0.0678]"
691_過得還好嗎.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.184, 0.1767, 0.1656]","['057665.mp3', '059709.mp3', '118505.mp3']","[0.0267, 0.0267, 0.0271]"
"1202_那個,森小姐,妳辛苦了.jpg","['140872.mp3', '006517.mp3', '081033.mp3']","[0.1789, 0.1774, 0.1743]","['038828.mp3', '056691.mp3', '110447.mp3']","[0.0511, 0.0531, 0.0536]"
75_因為春日影是一首好歌.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.1944, 0.1805, 0.1805]","['096403.mp3', '122358.mp3', '039900.mp3']","[0.0352, 0.0449, 0.0568]"
541_哪裡還有我能回去的地方.jpg,"['055293.mp3', '004069.mp3', '081033.mp3']","[0.1701, 0.1676, 0.1676]","['060144.mp3', '107951.mp3', '142574.mp3']","[0.0553, 0.059, 0.0624]"
318_真讓人期待.jpg,"['142579.mp3', '055293.mp3', '129391.mp3']","[0.1894, 0.186, 0.185]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0354, 0.0452, 0.0536]"
"472_可是,那個地方.jpg","['087322.mp3', '054236.mp3', '087324.mp3']","[0.2088, 0.1994, 0.1993]","['122358.mp3', '107951.mp3', '062529.mp3']","[0.0612, 0.0677, 0.0683]"
1133_不然我會對不起家人.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.2031, 0.2001, 0.2001]","['118505.mp3', '034257.mp3', '059709.mp3']","[0.0663, 0.0666, 0.0678]"
1044_所以我討厭妳.jpg,"['071622.mp3', '124755.mp3', '123980.mp3']","[0.1713, 0.1695, 0.1636]","['038827.mp3', '034257.mp3', '038819.mp3']","[0.0568, 0.0573, 0.0574]"
614_我再也不會放開.jpg,"['055288.mp3', '140872.mp3', '087324.mp3']","[0.2497, 0.2489, 0.2483]","['118505.mp3', '044848.mp3', '034257.mp3']","[0.0674, 0.0758, 0.0763]"
305_我就是有認真想才提這個的啊.jpg,"['058221.mp3', '039530.mp3', '044809.mp3']","[0.1581, 0.1546, 0.1536]","['110447.mp3', '096403.mp3', '115267.mp3']","[0.04, 0.0441, 0.0463]"
628_難道說.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.2026, 0.2019, 0.1853]","['110447.mp3', '062531.mp3', '027804.mp3']","[0.049, 0.0631, 0.0657]"
102_妳想幹嘛.jpg,"['039530.mp3', '058221.mp3', '055293.mp3']","[0.164, 0.1638, 0.1637]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0385, 0.0468, 0.0522]"
184_需要我待會再過來嗎.jpg,"['055288.mp3', '087322.mp3', '009560.mp3']","[0.1979, 0.1939, 0.193]","['122358.mp3', '110447.mp3', '126320.mp3']","[0.0474, 0.0544, 0.056]"
504_真的好噁心.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1943, 0.1817, 0.1721]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0423, 0.0538, 0.0568]"
933_她們真的好可愛喔.jpg,"['054236.mp3', '087322.mp3', '055293.mp3']","[0.1907, 0.1885, 0.1813]","['122358.mp3', '110447.mp3', '043519.mp3']","[0.0388, 0.0482, 0.0571]"
365_現在正是復權的時刻.jpg,"['142579.mp3', '055285.mp3', '027547.mp3']","[0.1949, 0.1933, 0.1933]","['118505.mp3', '110447.mp3', '059709.mp3']","[0.0404, 0.0481, 0.0481]"
755_應該問問本人的意見吧.jpg,"['140872.mp3', '055285.mp3', '027547.mp3']","[0.1622, 0.162, 0.162]","['110447.mp3', '038827.mp3', '118505.mp3']","[0.0397, 0.0422, 0.0432]"
1138_什麼意思.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1618, 0.1605, 0.1528]","['122358.mp3', '027804.mp3', '041570.mp3']","[0.0321, 0.0375, 0.0446]"
411_妳就不要再管我了.jpg,"['149687.mp3', '149953.mp3', '032687.mp3']","[0.164, 0.164, 0.164]","['134930.mp3', '142564.mp3', '142567.mp3']","[0.0648, 0.0702, 0.0708]"
248_要是沒有小祥妳們的話我就.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.1867, 0.1794, 0.1736]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0465, 0.0496, 0.0576]"
63_真的嗎.jpg,"['055288.mp3', '087322.mp3', '064366.mp3']","[0.1712, 0.1703, 0.1686]","['122358.mp3', '027611.mp3', '027804.mp3']","[0.0311, 0.0413, 0.0439]"
81_我已經搞不懂了.jpg,"['055288.mp3', '013927.mp3', '054236.mp3']","[0.2183, 0.2171, 0.2141]","['004079.mp3', '107951.mp3', '060144.mp3']","[0.0597, 0.0649, 0.065]"
920_(赤羽警察署_來電中).jpg,"['004069.mp3', '081033.mp3', '131933.mp3']","[0.1557, 0.1557, 0.1552]","['122358.mp3', '056520.mp3', '110447.mp3']","[0.0546, 0.0552, 0.0623]"
672_是故意針對我的嗎.jpg,"['036388.mp3', '084154.mp3', '039530.mp3']","[0.1672, 0.1666, 0.1596]","['122358.mp3', '068541.mp3', '110447.mp3']","[0.0409, 0.0518, 0.0534]"
1120_真是太好了.jpg,"['027552.mp3', '058221.mp3', '039530.mp3']","[0.2403, 0.237, 0.2328]","['080753.mp3', '098339.mp3', '080755.mp3']","[0.0797, 0.0819, 0.0819]"
834_命運共同體啊.jpg,"['012527.mp3', '055285.mp3', '027547.mp3']","[0.1762, 0.1749, 0.1749]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0421, 0.0424, 0.0513]"
558_我也想過乾脆拋下一切.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.2014, 0.185, 0.1791]","['110447.mp3', '092292.mp3', '027804.mp3']","[0.0508, 0.0589, 0.062]"
966_沒什麼好擔心的了.jpg,"['121739.mp3', '122085.mp3', '055293.mp3']","[0.1923, 0.1503, 0.1468]","['122358.mp3', '109446.mp3', '107952.mp3']","[0.0525, 0.0611, 0.0628]"
1066_那傢伙.jpg,"['054236.mp3', '087322.mp3', '021707.mp3']","[0.198, 0.1865, 0.1863]","['096403.mp3', '122358.mp3', '115267.mp3']","[0.0488, 0.057, 0.0616]"
702_但她也沒說她想.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1673, 0.1611, 0.1544]","['110447.mp3', '122358.mp3', '033050.mp3']","[0.0468, 0.0523, 0.0565]"
223_就算稍稍喘口氣休息一下.jpg,"['126782.mp3', '055113.mp3', '133441.mp3']","[0.1562, 0.1531, 0.1528]","['029351.mp3', '018031.mp3', '110447.mp3']","[0.0443, 0.0571, 0.0573]"
536_像小偷一樣鬼鬼祟祟的.jpg,"['047198.mp3', '075389.mp3', '072468.mp3']","[0.1702, 0.1678, 0.1662]","['142565.mp3', '142567.mp3', '142564.mp3']","[0.0324, 0.0363, 0.0365]"
1028_我也不能再繼續保持沉默了.jpg,"['009560.mp3', '055288.mp3', '058221.mp3']","[0.2199, 0.2144, 0.2135]","['000705.mp3', '003778.mp3', '043519.mp3']","[0.0757, 0.0785, 0.0809]"
512_不是的.jpg,"['113271.mp3', '021707.mp3', '078845.mp3']","[0.2, 0.1925, 0.1833]","['107951.mp3', '062529.mp3', '056691.mp3']","[0.0503, 0.0513, 0.0519]"
914_那件事已經解決了.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.193, 0.1829, 0.1748]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0375, 0.0469, 0.0505]"
353_祥子是這樣嗎.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1904, 0.1778, 0.1758]","['122358.mp3', '096403.mp3', '041570.mp3']","[0.0395, 0.044, 0.0449]"
1204_又恨又愛.jpg,"['060874.mp3', '033415.mp3', '126215.mp3']","[0.1811, 0.1785, 0.175]","['122358.mp3', '129398.mp3', '059709.mp3']","[0.0799, 0.0877, 0.0889]"
1008_太好了.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1655, 0.1591, 0.1535]","['122358.mp3', '096403.mp3', '027804.mp3']","[0.0267, 0.0282, 0.0476]"
974_謝謝誇獎.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1606, 0.1533, 0.1403]","['118505.mp3', '105887.mp3', '096403.mp3']","[0.0384, 0.0386, 0.0411]"
57_為什麼要演奏春日影.jpg,"['113271.mp3', '087324.mp3', '013927.mp3']","[0.2035, 0.201, 0.2001]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0396, 0.0396, 0.048]"
774_是因為我不夠好.jpg,"['058221.mp3', '107046.mp3', '039530.mp3']","[0.2378, 0.2356, 0.2314]","['004079.mp3', '110447.mp3', '062529.mp3']","[0.0655, 0.0665, 0.0699]"
185_那傢伙已經不行了.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.138, 0.1366, 0.1311]","['110447.mp3', '122358.mp3', '049029.mp3']","[0.0284, 0.0317, 0.0341]"
82_不爽世.jpg,"['055288.mp3', '054236.mp3', '087322.mp3']","[0.195, 0.1946, 0.1933]","['096403.mp3', '096718.mp3', '017605.mp3']","[0.0581, 0.0624, 0.0669]"
845_妳怎麼說這種莫名其妙的話.jpg,"['113271.mp3', '064366.mp3', '055288.mp3']","[0.1751, 0.1747, 0.1747]","['073770.mp3', '122358.mp3', '038827.mp3']","[0.0541, 0.0619, 0.0644]"
192_做事笨拙總是徒勞.jpg,"['107852.mp3', '043018.mp3', '001276.mp3']","[0.2177, 0.1733, 0.1662]","['109905.mp3', '122358.mp3', '064365.mp3']","[0.0567, 0.0663, 0.0664]"
194_這麼快等一下啦.jpg,"['101951.mp3', '137214.mp3', '142949.mp3']","[0.209, 0.2057, 0.2047]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0673, 0.0673, 0.0692]"
641_今後發言時請保有自己是專業人士的自覺.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1898, 0.1885, 0.1885]","['096403.mp3', '073770.mp3', '076069.mp3']","[0.0452, 0.0496, 0.0519]"
754_想必不論是誰都會被引誘至夢鄉吧.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1898, 0.1881, 0.1881]","['122358.mp3', '110447.mp3', '043519.mp3']","[0.0595, 0.0704, 0.0704]"
1222_妳做了什麼.jpg,"['087322.mp3', '054236.mp3', '058221.mp3']","[0.1978, 0.1874, 0.182]","['122358.mp3', '110447.mp3', '062529.mp3']","[0.0575, 0.0576, 0.061]"
257_做不來的事就別隨便說出口.jpg,"['058221.mp3', '055293.mp3', '064364.mp3']","[0.1861, 0.1837, 0.1834]","['110447.mp3', '060864.mp3', '054468.mp3']","[0.0414, 0.0525, 0.055]"
689_這樣啊.jpg,"['087322.mp3', '027552.mp3', '021707.mp3']","[0.21, 0.2088, 0.2077]","['107951.mp3', '080753.mp3', '004079.mp3']","[0.0529, 0.0548, 0.0571]"
862_從此陷入了深深的沉眠.jpg,"['140872.mp3', '013927.mp3', '021707.mp3']","[0.1957, 0.1905, 0.1859]","['073770.mp3', '062529.mp3', '118505.mp3']","[0.0685, 0.0716, 0.0748]"
301_光是會寫就很厲害了.jpg,"['132456.mp3', '084154.mp3', '007713.mp3']","[0.1311, 0.1274, 0.125]","['096403.mp3', '110447.mp3', '054468.mp3']","[0.0114, 0.0203, 0.0247]"
945_完成了.jpg,"['084154.mp3', '036388.mp3', '149101.mp3']","[0.1697, 0.161, 0.1542]","['096403.mp3', '068600.mp3', '122358.mp3']","[0.0334, 0.039, 0.0458]"
693_還沒好喔.jpg,"['043018.mp3', '123439.mp3', '040657.mp3']","[0.1469, 0.1418, 0.1365]","['096403.mp3', '142551.mp3', '056520.mp3']","[0.0485, 0.0497, 0.0517]"
1135_不要...不要...不要....jpg,"['010480.mp3', '124755.mp3', '039530.mp3']","[0.1706, 0.1688, 0.1654]","['049029.mp3', '122358.mp3', '056520.mp3']","[0.0779, 0.0816, 0.0826]"
205_冒昧請教妳一件事.jpg,"['142579.mp3', '064366.mp3', '129391.mp3']","[0.1869, 0.1847, 0.1847]","['096403.mp3', '122358.mp3', '068600.mp3']","[0.0465, 0.0572, 0.0629]"
214_我們沒辦法再重新開始嗎.jpg,"['013927.mp3', '087322.mp3', '021707.mp3']","[0.1965, 0.1957, 0.1953]","['096403.mp3', '115267.mp3', '122358.mp3']","[0.0428, 0.0508, 0.0508]"
28_為什麼都不回答我啊.jpg,"['013927.mp3', '009560.mp3', '055288.mp3']","[0.2595, 0.2536, 0.2487]","['024700.mp3', '034257.mp3', '080755.mp3']","[0.0878, 0.0879, 0.0892]"
387_那傢伙竟敢無視燈.jpg,"['087322.mp3', '087324.mp3', '027547.mp3']","[0.2011, 0.2, 0.1967]","['060864.mp3', '122358.mp3', '074374.mp3']","[0.064, 0.0642, 0.0647]"
1076_什麼也看不見.jpg,"['039530.mp3', '027552.mp3', '055293.mp3']","[0.2337, 0.2304, 0.2259]","['080753.mp3', '060864.mp3', '107951.mp3']","[0.0793, 0.0814, 0.0832]"
83_真的是很不容易呢.jpg,"['127266.mp3', '064364.mp3', '055293.mp3']","[0.1539, 0.1502, 0.1497]","['110447.mp3', '054468.mp3', '122358.mp3']","[0.0288, 0.0384, 0.0428]"
879_我真的被妳震撼到了.jpg,"['064364.mp3', '084154.mp3', '036388.mp3']","[0.1584, 0.1573, 0.1545]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0347, 0.0453, 0.0475]"
1193_謝謝妳花錢支持喔.jpg,"['087322.mp3', '087324.mp3', '055288.mp3']","[0.2037, 0.1999, 0.1984]","['118505.mp3', '062529.mp3', '034257.mp3']","[0.0571, 0.0633, 0.065]"
311_唱得很棒喔.jpg,"['084154.mp3', '121592.mp3', '086634.mp3']","[0.1804, 0.1797, 0.1756]","['013537.mp3', '099395.mp3', '076069.mp3']","[0.0344, 0.0344, 0.0344]"
930_喂喂請問是醫生嗎.jpg,"['054236.mp3', '087322.mp3', '027552.mp3']","[0.2543, 0.2478, 0.2397]","['080753.mp3', '004079.mp3', '060864.mp3']","[0.0597, 0.0611, 0.0621]"
151_祝妳幸福.jpg,"['055293.mp3', '087322.mp3', '058221.mp3']","[0.1599, 0.1547, 0.1541]","['016747.mp3', '062187.mp3', '060864.mp3']","[0.0458, 0.0472, 0.0474]"
554_很髒喔.jpg,"['131935.mp3', '084154.mp3', '058221.mp3']","[0.1848, 0.1828, 0.1821]","['107952.mp3', '044948.mp3', '044952.mp3']","[0.0585, 0.0591, 0.0591]"
126_她真的好溫柔喔.jpg,"['064364.mp3', '055285.mp3', '027547.mp3']","[0.1719, 0.1635, 0.1635]","['096403.mp3', '110447.mp3', '122358.mp3']","[0.0405, 0.0516, 0.0541]"
"701_今天明明是假日,真是認真呢.jpg","['113696.mp3', '003775.mp3', '003778.mp3']","[0.1483, 0.1448, 0.1442]","['038827.mp3', '038829.mp3', '096403.mp3']","[0.0379, 0.0412, 0.0421]"
796_觀看數暴增了_ajica_毛-宁.jpg,"['043018.mp3', '056469.mp3', '060873.mp3']","[0.1309, 0.1122, 0.1114]","['063457.mp3', '107590.mp3', '118505.mp3']","[0.0246, 0.0246, 0.0282]"
559_我什麼都會利用.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.1806, 0.174, 0.174]","['096403.mp3', '068600.mp3', '072072.mp3']","[0.0137, 0.035, 0.0353]"
321_好可以了.jpg,"['101951.mp3', '084154.mp3', '014738.mp3']","[0.1965, 0.1957, 0.1917]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0566, 0.0566, 0.0585]"
937_好可憐喔.jpg,"['149687.mp3', '149953.mp3', '032687.mp3']","[0.152, 0.152, 0.152]","['096403.mp3', '049029.mp3', '096718.mp3']","[0.0421, 0.0436, 0.0448]"
200_真的嗎太好了.jpg,"['064366.mp3', '127266.mp3', '012527.mp3']","[0.2007, 0.1999, 0.1992]","['096403.mp3', '122358.mp3', '096718.mp3']","[0.0459, 0.0647, 0.068]"
206_那些全都是騙人的.jpg,"['084154.mp3', '036388.mp3', '055293.mp3']","[0.154, 0.1529, 0.1474]","['122358.mp3', '110447.mp3', '054468.mp3']","[0.0237, 0.031, 0.0366]"
339_想喝什麼都可以自己拿.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1678, 0.1589, 0.1584]","['118505.mp3', '057665.mp3', '059709.mp3']","[0.0385, 0.0416, 0.0416]"
229_我都會盡可能參加.jpg,"['101951.mp3', '071372.mp3', '142949.mp3']","[0.2135, 0.2084, 0.2084]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0687, 0.0687, 0.0711]"
1147_妳不願意嗎.jpg,"['101951.mp3', '014738.mp3', '058221.mp3']","[0.1963, 0.1943, 0.1907]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0693, 0.0693, 0.0702]"
1243_最近還好嗎.jpg,"['036388.mp3', '055293.mp3', '084154.mp3']","[0.1509, 0.1509, 0.1497]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0229, 0.0368, 0.0387]"
944_妳說那件事啊.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1599, 0.1532, 0.1494]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0352, 0.0354, 0.036]"
784_為什麼變這樣了.jpg,"['036388.mp3', '084154.mp3', '133459.mp3']","[0.1546, 0.1541, 0.1444]","['110447.mp3', '122358.mp3', '038827.mp3']","[0.0333, 0.0362, 0.0406]"
855_對啊.jpg,"['084154.mp3', '036388.mp3', '097940.mp3']","[0.1562, 0.1555, 0.1454]","['096403.mp3', '122358.mp3', '092292.mp3']","[0.0336, 0.0353, 0.0359]"
235_走吧.jpg,"['055288.mp3', '087322.mp3', '064366.mp3']","[0.1868, 0.1862, 0.183]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0542, 0.0576, 0.0644]"
